lsoa11,sex,year,an_pop,age_group,age_cat,age_group2,an_pop2
E01006774,2,2019,21,"",85,"",21
E01006775,2,2019,42,"[0,10)",0,"[0,15)",42
E01006775,2,2019,57,"[0,10)",5,"[0,15)",57
E01006775,2,2019,21,"[10,15)",10,"[0,15)",21
E01006775,2,2019,36,"[15,20)",15,"[15,25]",36
E01006775,2,2019,32,"[20,25]",20,"[15,25]",32
E01006775,2,2019,44,"[20,25]",25,"[15,25]",44
E01006775,2,2019,36,"",30,"",36
E01006775,2,2019,36,"",35,"",36
E01006775,2,2019,42,"",40,"",42
E01006775,2,2019,43,"",45,"",43
E01006775,2,2019,52,"",50,"",52
E01006775,2,2019,57,"",55,"",57
E01006775,2,2019,46,"",60,"",46
E01006775,2,2019,57,"",65,"",57
E01006775,2,2019,45,"",70,"",45
E01006775,2,2019,40,"",75,"",40
E01006775,2,2019,31,"",80,"",31
E01006775,2,2019,16,"",85,"",16
E01006776,2,2019,38,"[0,10)",0,"[0,15)",38
E01006776,2,2019,37,"[0,10)",5,"[0,15)",37
E01006776,2,2019,38,"[10,15)",10,"[0,15)",38
E01006776,2,2019,31,"[15,20)",15,"[15,25]",31
E01006776,2,2019,64,"[20,25]",20,"[15,25]",64
E01006776,2,2019,77,"[20,25]",25,"[15,25]",77
E01006776,2,2019,66,"",30,"",66
E01006776,2,2019,42,"",35,"",42
E01006776,2,2019,51,"",40,"",51
E01006776,2,2019,58,"",45,"",58
E01006776,2,2019,79,"",50,"",79
E01006776,2,2019,72,"",55,"",72
E01006776,2,2019,74,"",60,"",74
E01006776,2,2019,44,"",65,"",44
E01006776,2,2019,60,"",70,"",60
E01006776,2,2019,45,"",75,"",45
E01006776,2,2019,36,"",80,"",36
E01006776,2,2019,35,"",85,"",35
E01006778,2,2019,62,"[0,10)",0,"[0,15)",62
E01006778,2,2019,63,"[0,10)",5,"[0,15)",63
E01006778,2,2019,51,"[10,15)",10,"[0,15)",51
E01006778,2,2019,57,"[15,20)",15,"[15,25]",57
E01006778,2,2019,73,"[20,25]",20,"[15,25]",73
E01006778,2,2019,103,"[20,25]",25,"[15,25]",103
E01006778,2,2019,96,"",30,"",96
E01006778,2,2019,61,"",35,"",61
E01006778,2,2019,59,"",40,"",59
E01006778,2,2019,55,"",45,"",55
E01006778,2,2019,113,"",50,"",113
E01006778,2,2019,68,"",55,"",68
E01006778,2,2019,74,"",60,"",74
E01006778,2,2019,49,"",65,"",49
E01006778,2,2019,52,"",70,"",52
E01006778,2,2019,39,"",75,"",39
E01006778,2,2019,16,"",80,"",16
E01006778,2,2019,12,"",85,"",12
E01006779,2,2019,80,"[0,10)",0,"[0,15)",80
E01006779,2,2019,95,"[0,10)",5,"[0,15)",95
E01006779,2,2019,56,"[10,15)",10,"[0,15)",56
E01006779,2,2019,70,"[15,20)",15,"[15,25]",70
E01006779,2,2019,63,"[20,25]",20,"[15,25]",63
E01006779,2,2019,78,"[20,25]",25,"[15,25]",78
E01006779,2,2019,81,"",30,"",81
E01006779,2,2019,80,"",35,"",80
E01006779,2,2019,48,"",40,"",48
E01006779,2,2019,81,"",45,"",81
E01006779,2,2019,69,"",50,"",69
E01006779,2,2019,80,"",55,"",80
E01006779,2,2019,73,"",60,"",73
E01006779,2,2019,71,"",65,"",71
E01006779,2,2019,42,"",70,"",42
E01006779,2,2019,33,"",75,"",33
E01006779,2,2019,23,"",80,"",23
E01006779,2,2019,30,"",85,"",30
E01006780,2,2019,31,"[0,10)",0,"[0,15)",31
E01006780,2,2019,44,"[0,10)",5,"[0,15)",44
E01006780,2,2019,39,"[10,15)",10,"[0,15)",39
E01006780,2,2019,31,"[15,20)",15,"[15,25]",31
E01006780,2,2019,34,"[20,25]",20,"[15,25]",34
E01006780,2,2019,62,"[20,25]",25,"[15,25]",62
E01006780,2,2019,44,"",30,"",44
E01006780,2,2019,41,"",35,"",41
E01006780,2,2019,46,"",40,"",46
E01006780,2,2019,55,"",45,"",55
E01006780,2,2019,33,"",50,"",33
E01006780,2,2019,50,"",55,"",50
E01006780,2,2019,49,"",60,"",49
E01006780,2,2019,29,"",65,"",29
E01006780,2,2019,36,"",70,"",36
E01006780,2,2019,14,"",75,"",14
E01006780,2,2019,19,"",80,"",19
E01006780,2,2019,23,"",85,"",23
E01006781,2,2019,23,"[0,10)",0,"[0,15)",23
E01006781,2,2019,44,"[0,10)",5,"[0,15)",44
E01006781,2,2019,36,"[10,15)",10,"[0,15)",36
E01006781,2,2019,21,"[15,20)",15,"[15,25]",21
E01006781,2,2019,30,"[20,25]",20,"[15,25]",30
E01006781,2,2019,70,"[20,25]",25,"[15,25]",70
E01006781,2,2019,43,"",30,"",43
E01006781,2,2019,35,"",35,"",35
E01006781,2,2019,51,"",40,"",51
E01006781,2,2019,41,"",45,"",41
E01006781,2,2019,60,"",50,"",60
E01006781,2,2019,81,"",55,"",81
E01006781,2,2019,61,"",60,"",61
E01006781,2,2019,61,"",65,"",61
E01006781,2,2019,40,"",70,"",40
E01006781,2,2019,27,"",75,"",27
E01006781,2,2019,16,"",80,"",16
E01006781,2,2019,10,"",85,"",10
E01006782,2,2019,33,"[0,10)",0,"[0,15)",33
E01006782,2,2019,42,"[0,10)",5,"[0,15)",42
E01006782,2,2019,37,"[10,15)",10,"[0,15)",37
E01006782,2,2019,44,"[15,20)",15,"[15,25]",44
E01006782,2,2019,37,"[20,25]",20,"[15,25]",37
E01006782,2,2019,53,"[20,25]",25,"[15,25]",53
E01006782,2,2019,53,"",30,"",53
E01006782,2,2019,61,"",35,"",61
E01006782,2,2019,40,"",40,"",40
E01006782,2,2019,52,"",45,"",52
E01006782,2,2019,50,"",50,"",50
E01006782,2,2019,59,"",55,"",59
E01006782,2,2019,43,"",60,"",43
E01006782,2,2019,32,"",65,"",32
E01006782,2,2019,31,"",70,"",31
E01006782,2,2019,19,"",75,"",19
E01006782,2,2019,23,"",80,"",23
E01006782,2,2019,12,"",85,"",12
E01006783,2,2019,37,"[0,10)",0,"[0,15)",37
E01006783,2,2019,45,"[0,10)",5,"[0,15)",45
E01006783,2,2019,53,"[10,15)",10,"[0,15)",53
E01006783,2,2019,47,"[15,20)",15,"[15,25]",47
E01006783,2,2019,23,"[20,25]",20,"[15,25]",23
E01006783,2,2019,69,"[20,25]",25,"[15,25]",69
E01006783,2,2019,64,"",30,"",64
E01006783,2,2019,53,"",35,"",53
E01006783,2,2019,53,"",40,"",53
E01006783,2,2019,57,"",45,"",57
E01006783,2,2019,60,"",50,"",60
E01006783,2,2019,50,"",55,"",50
E01006783,2,2019,39,"",60,"",39
E01006783,2,2019,41,"",65,"",41
E01006783,2,2019,29,"",70,"",29
E01006783,2,2019,13,"",75,"",13
E01006783,2,2019,7,"",80,"",7
E01006783,2,2019,3,"",85,"",3
E01006784,2,2019,33,"[0,10)",0,"[0,15)",33
E01006784,2,2019,32,"[0,10)",5,"[0,15)",32
E01006784,2,2019,55,"[10,15)",10,"[0,15)",55
E01006784,2,2019,33,"[15,20)",15,"[15,25]",33
E01006784,2,2019,25,"[20,25]",20,"[15,25]",25
E01006784,2,2019,57,"[20,25]",25,"[15,25]",57
E01006784,2,2019,50,"",30,"",50
E01006784,2,2019,39,"",35,"",39
E01006784,2,2019,45,"",40,"",45
E01006784,2,2019,47,"",45,"",47
E01006784,2,2019,56,"",50,"",56
E01006784,2,2019,39,"",55,"",39
E01006784,2,2019,39,"",60,"",39
E01006784,2,2019,35,"",65,"",35
E01006784,2,2019,22,"",70,"",22
E01006784,2,2019,10,"",75,"",10
E01006784,2,2019,9,"",80,"",9
E01006784,2,2019,14,"",85,"",14
E01006785,2,2019,46,"[0,10)",0,"[0,15)",46
E01006785,2,2019,64,"[0,10)",5,"[0,15)",64
E01006785,2,2019,56,"[10,15)",10,"[0,15)",56
E01006785,2,2019,52,"[15,20)",15,"[15,25]",52
E01006785,2,2019,46,"[20,25]",20,"[15,25]",46
E01006785,2,2019,87,"[20,25]",25,"[15,25]",87
E01006785,2,2019,69,"",30,"",69
E01006785,2,2019,71,"",35,"",71
E01006785,2,2019,58,"",40,"",58
E01006785,2,2019,36,"",45,"",36
E01006785,2,2019,55,"",50,"",55
E01006785,2,2019,42,"",55,"",42
E01006785,2,2019,35,"",60,"",35
E01006785,2,2019,47,"",65,"",47
E01006785,2,2019,45,"",70,"",45
E01006785,2,2019,24,"",75,"",24
E01006785,2,2019,15,"",80,"",15
E01006785,2,2019,23,"",85,"",23
E01006786,2,2019,37,"[0,10)",0,"[0,15)",37
E01006786,2,2019,51,"[0,10)",5,"[0,15)",51
E01006786,2,2019,59,"[10,15)",10,"[0,15)",59
E01006786,2,2019,37,"[15,20)",15,"[15,25]",37
E01006786,2,2019,41,"[20,25]",20,"[15,25]",41
E01006786,2,2019,53,"[20,25]",25,"[15,25]",53
E01006786,2,2019,37,"",30,"",37
E01006786,2,2019,55,"",35,"",55
E01006786,2,2019,47,"",40,"",47
E01006786,2,2019,59,"",45,"",59
E01006786,2,2019,82,"",50,"",82
E01006786,2,2019,74,"",55,"",74
E01006786,2,2019,54,"",60,"",54
E01006786,2,2019,40,"",65,"",40
E01006786,2,2019,37,"",70,"",37
E01006786,2,2019,28,"",75,"",28
E01006786,2,2019,17,"",80,"",17
E01006786,2,2019,29,"",85,"",29
E01006787,2,2019,46,"[0,10)",0,"[0,15)",46
E01006787,2,2019,41,"[0,10)",5,"[0,15)",41
E01006787,2,2019,41,"[10,15)",10,"[0,15)",41
E01006787,2,2019,49,"[15,20)",15,"[15,25]",49
E01006787,2,2019,51,"[20,25]",20,"[15,25]",51
E01006787,2,2019,74,"[20,25]",25,"[15,25]",74
E01006787,2,2019,47,"",30,"",47
E01006787,2,2019,32,"",35,"",32
E01006787,2,2019,59,"",40,"",59
E01006787,2,2019,54,"",45,"",54
E01006787,2,2019,46,"",50,"",46
E01006787,2,2019,40,"",55,"",40
E01006787,2,2019,38,"",60,"",38
E01006787,2,2019,13,"",65,"",13
E01006787,2,2019,22,"",70,"",22
E01006787,2,2019,12,"",75,"",12
E01006787,2,2019,13,"",80,"",13
E01006787,2,2019,7,"",85,"",7
E01006788,2,2019,51,"[0,10)",0,"[0,15)",51
E01006788,2,2019,65,"[0,10)",5,"[0,15)",65
E01006788,2,2019,55,"[10,15)",10,"[0,15)",55
E01006788,2,2019,46,"[15,20)",15,"[15,25]",46
E01006788,2,2019,35,"[20,25]",20,"[15,25]",35
E01006788,2,2019,79,"[20,25]",25,"[15,25]",79
E01006788,2,2019,72,"",30,"",72
E01006788,2,2019,55,"",35,"",55
E01006788,2,2019,61,"",40,"",61
E01006788,2,2019,64,"",45,"",64
E01006788,2,2019,50,"",50,"",50
E01006788,2,2019,56,"",55,"",56
E01006788,2,2019,52,"",60,"",52
E01006788,2,2019,41,"",65,"",41
E01006788,2,2019,33,"",70,"",33
E01006788,2,2019,19,"",75,"",19
E01006788,2,2019,16,"",80,"",16
E01006788,2,2019,11,"",85,"",11
E01006790,2,2019,87,"[0,10)",0,"[0,15)",87
E01006790,2,2019,59,"[0,10)",5,"[0,15)",59
E01006790,2,2019,47,"[10,15)",10,"[0,15)",47
E01006790,2,2019,49,"[15,20)",15,"[15,25]",49
E01006790,2,2019,54,"[20,25]",20,"[15,25]",54
E01006790,2,2019,100,"[20,25]",25,"[15,25]",100
E01006790,2,2019,81,"",30,"",81
E01006790,2,2019,77,"",35,"",77
E01006790,2,2019,41,"",40,"",41
E01006790,2,2019,73,"",45,"",73
E01006790,2,2019,65,"",50,"",65
E01006790,2,2019,51,"",55,"",51
E01006790,2,2019,54,"",60,"",54
E01006790,2,2019,36,"",65,"",36
E01006790,2,2019,17,"",70,"",17
E01006790,2,2019,36,"",75,"",36
E01006790,2,2019,15,"",80,"",15
E01006790,2,2019,25,"",85,"",25
E01006791,2,2019,58,"[0,10)",0,"[0,15)",58
E01006791,2,2019,45,"[0,10)",5,"[0,15)",45
E01006791,2,2019,41,"[10,15)",10,"[0,15)",41
E01006791,2,2019,49,"[15,20)",15,"[15,25]",49
E01006791,2,2019,46,"[20,25]",20,"[15,25]",46
E01006791,2,2019,77,"[20,25]",25,"[15,25]",77
E01006791,2,2019,56,"",30,"",56
E01006791,2,2019,64,"",35,"",64
E01006791,2,2019,58,"",40,"",58
E01006791,2,2019,42,"",45,"",42
E01006791,2,2019,45,"",50,"",45
E01006791,2,2019,43,"",55,"",43
E01006791,2,2019,53,"",60,"",53
E01006791,2,2019,55,"",65,"",55
E01006791,2,2019,57,"",70,"",57
E01006791,2,2019,31,"",75,"",31
E01006791,2,2019,13,"",80,"",13
E01006791,2,2019,15,"",85,"",15
E01006792,2,2019,45,"[0,10)",0,"[0,15)",45
E01006792,2,2019,28,"[0,10)",5,"[0,15)",28
E01006792,2,2019,35,"[10,15)",10,"[0,15)",35
E01006792,2,2019,21,"[15,20)",15,"[15,25]",21
E01006792,2,2019,26,"[20,25]",20,"[15,25]",26
E01006792,2,2019,41,"[20,25]",25,"[15,25]",41
E01006792,2,2019,38,"",30,"",38
E01006792,2,2019,27,"",35,"",27
E01006792,2,2019,39,"",40,"",39
E01006792,2,2019,59,"",45,"",59
E01006792,2,2019,43,"",50,"",43
E01006792,2,2019,65,"",55,"",65
E01006792,2,2019,46,"",60,"",46
E01006792,2,2019,39,"",65,"",39
E01006792,2,2019,53,"",70,"",53
E01006792,2,2019,41,"",75,"",41
E01006792,2,2019,34,"",80,"",34
E01006792,2,2019,37,"",85,"",37
E01006793,2,2019,31,"[0,10)",0,"[0,15)",31
E01006793,2,2019,34,"[0,10)",5,"[0,15)",34
E01006793,2,2019,28,"[10,15)",10,"[0,15)",28
E01006793,2,2019,33,"[15,20)",15,"[15,25]",33
E01006793,2,2019,29,"[20,25]",20,"[15,25]",29
E01006793,2,2019,45,"[20,25]",25,"[15,25]",45
E01006793,2,2019,42,"",30,"",42
E01006793,2,2019,43,"",35,"",43
E01006793,2,2019,42,"",40,"",42
E01006793,2,2019,35,"",45,"",35
E01006793,2,2019,44,"",50,"",44
E01006793,2,2019,38,"",55,"",38
E01006793,2,2019,38,"",60,"",38
E01006793,2,2019,62,"",65,"",62
E01006793,2,2019,39,"",70,"",39
E01006793,2,2019,29,"",75,"",29
E01006793,2,2019,30,"",80,"",30
E01006793,2,2019,35,"",85,"",35
E01006794,2,2019,49,"[0,10)",0,"[0,15)",49
E01006794,2,2019,37,"[0,10)",5,"[0,15)",37
E01006794,2,2019,38,"[10,15)",10,"[0,15)",38
E01006794,2,2019,21,"[15,20)",15,"[15,25]",21
E01006794,2,2019,26,"[20,25]",20,"[15,25]",26
E01006794,2,2019,42,"[20,25]",25,"[15,25]",42
E01006794,2,2019,54,"",30,"",54
E01006794,2,2019,37,"",35,"",37
E01006794,2,2019,47,"",40,"",47
E01006794,2,2019,52,"",45,"",52
E01006794,2,2019,68,"",50,"",68
E01006794,2,2019,73,"",55,"",73
E01006794,2,2019,63,"",60,"",63
E01006794,2,2019,60,"",65,"",60
E01006794,2,2019,61,"",70,"",61
E01006794,2,2019,35,"",75,"",35
E01006794,2,2019,26,"",80,"",26
E01006794,2,2019,32,"",85,"",32
E01006795,2,2019,45,"[0,10)",0,"[0,15)",45
E01006795,2,2019,27,"[0,10)",5,"[0,15)",27
E01006795,2,2019,35,"[10,15)",10,"[0,15)",35
E01006795,2,2019,19,"[15,20)",15,"[15,25]",19
E01006795,2,2019,19,"[20,25]",20,"[15,25]",19
E01006795,2,2019,45,"[20,25]",25,"[15,25]",45
E01006795,2,2019,34,"",30,"",34
E01006795,2,2019,54,"",35,"",54
E01006795,2,2019,32,"",40,"",32
E01006795,2,2019,46,"",45,"",46
E01006795,2,2019,62,"",50,"",62
E01006795,2,2019,64,"",55,"",64
E01006795,2,2019,71,"",60,"",71
E01006795,2,2019,60,"",65,"",60
E01006795,2,2019,35,"",70,"",35
E01006795,2,2019,27,"",75,"",27
E01006795,2,2019,23,"",80,"",23
E01006795,2,2019,18,"",85,"",18
E01006796,2,2019,46,"[0,10)",0,"[0,15)",46
E01006796,2,2019,55,"[0,10)",5,"[0,15)",55
E01006796,2,2019,57,"[10,15)",10,"[0,15)",57
E01006796,2,2019,39,"[15,20)",15,"[15,25]",39
E01006796,2,2019,42,"[20,25]",20,"[15,25]",42
E01006796,2,2019,46,"[20,25]",25,"[15,25]",46
E01006796,2,2019,19,"",30,"",19
E01006796,2,2019,57,"",35,"",57
E01006796,2,2019,47,"",40,"",47
E01006796,2,2019,56,"",45,"",56
E01006796,2,2019,57,"",50,"",57
E01006796,2,2019,63,"",55,"",63
E01006796,2,2019,64,"",60,"",64
E01006796,2,2019,55,"",65,"",55
E01006796,2,2019,40,"",70,"",40
E01006796,2,2019,31,"",75,"",31
E01006796,2,2019,28,"",80,"",28
E01006796,2,2019,36,"",85,"",36
E01006797,2,2019,39,"[0,10)",0,"[0,15)",39
E01006797,2,2019,36,"[0,10)",5,"[0,15)",36
E01006797,2,2019,40,"[10,15)",10,"[0,15)",40
E01006797,2,2019,36,"[15,20)",15,"[15,25]",36
E01006797,2,2019,28,"[20,25]",20,"[15,25]",28
E01006797,2,2019,60,"[20,25]",25,"[15,25]",60
E01006797,2,2019,66,"",30,"",66
E01006797,2,2019,40,"",35,"",40
E01006797,2,2019,36,"",40,"",36
E01006797,2,2019,40,"",45,"",40
E01006797,2,2019,64,"",50,"",64
E01006797,2,2019,66,"",55,"",66
E01006797,2,2019,47,"",60,"",47
E01006797,2,2019,33,"",65,"",33
E01006797,2,2019,17,"",70,"",17
E01006797,2,2019,24,"",75,"",24
E01006797,2,2019,30,"",80,"",30
E01006797,2,2019,28,"",85,"",28
E01006798,2,2019,36,"[0,10)",0,"[0,15)",36
E01006798,2,2019,26,"[0,10)",5,"[0,15)",26
E01006798,2,2019,32,"[10,15)",10,"[0,15)",32
E01006798,2,2019,29,"[15,20)",15,"[15,25]",29
E01006798,2,2019,25,"[20,25]",20,"[15,25]",25
E01006798,2,2019,48,"[20,25]",25,"[15,25]",48
E01006798,2,2019,39,"",30,"",39
E01006798,2,2019,37,"",35,"",37
E01006798,2,2019,24,"",40,"",24
E01006798,2,2019,46,"",45,"",46
E01006798,2,2019,51,"",50,"",51
E01006798,2,2019,54,"",55,"",54
E01006798,2,2019,62,"",60,"",62
E01006798,2,2019,57,"",65,"",57
E01006798,2,2019,41,"",70,"",41
E01006798,2,2019,33,"",75,"",33
E01006798,2,2019,22,"",80,"",22
E01006798,2,2019,39,"",85,"",39
E01006799,2,2019,30,"[0,10)",0,"[0,15)",30
E01006799,2,2019,17,"[0,10)",5,"[0,15)",17
E01006799,2,2019,29,"[10,15)",10,"[0,15)",29
E01006799,2,2019,15,"[15,20)",15,"[15,25]",15
E01006799,2,2019,28,"[20,25]",20,"[15,25]",28
E01006799,2,2019,46,"[20,25]",25,"[15,25]",46
E01006799,2,2019,60,"",30,"",60
E01006799,2,2019,43,"",35,"",43
E01006799,2,2019,26,"",40,"",26
E01006799,2,2019,36,"",45,"",36
E01006799,2,2019,62,"",50,"",62
E01006799,2,2019,58,"",55,"",58
E01006799,2,2019,93,"",60,"",93
E01006799,2,2019,83,"",65,"",83
E01006799,2,2019,84,"",70,"",84
E01006799,2,2019,58,"",75,"",58
E01006799,2,2019,56,"",80,"",56
E01006799,2,2019,105,"",85,"",105
E01006800,2,2019,26,"[0,10)",0,"[0,15)",26
E01006800,2,2019,29,"[0,10)",5,"[0,15)",29
E01006800,2,2019,24,"[10,15)",10,"[0,15)",24
E01006800,2,2019,21,"[15,20)",15,"[15,25]",21
E01006800,2,2019,13,"[20,25]",20,"[15,25]",13
E01006800,2,2019,35,"[20,25]",25,"[15,25]",35
E01006800,2,2019,31,"",30,"",31
E01006800,2,2019,35,"",35,"",35
E01006800,2,2019,29,"",40,"",29
E01006800,2,2019,29,"",45,"",29
E01006800,2,2019,53,"",50,"",53
E01006800,2,2019,51,"",55,"",51
E01006800,2,2019,48,"",60,"",48
E01006800,2,2019,64,"",65,"",64
E01006800,2,2019,60,"",70,"",60
E01006800,2,2019,41,"",75,"",41
E01006800,2,2019,72,"",80,"",72
E01006800,2,2019,44,"",85,"",44
E01006801,2,2019,70,"[0,10)",0,"[0,15)",70
E01006801,2,2019,51,"[0,10)",5,"[0,15)",51
E01006801,2,2019,33,"[10,15)",10,"[0,15)",33
E01006801,2,2019,16,"[15,20)",15,"[15,25]",16
E01006801,2,2019,37,"[20,25]",20,"[15,25]",37
E01006801,2,2019,55,"[20,25]",25,"[15,25]",55
E01006801,2,2019,58,"",30,"",58
E01006801,2,2019,44,"",35,"",44
E01006801,2,2019,41,"",40,"",41
E01006801,2,2019,39,"",45,"",39
E01006801,2,2019,52,"",50,"",52
E01006801,2,2019,66,"",55,"",66
E01006801,2,2019,64,"",60,"",64
E01006801,2,2019,61,"",65,"",61
E01006801,2,2019,55,"",70,"",55
E01006801,2,2019,46,"",75,"",46
E01006801,2,2019,45,"",80,"",45
E01006801,2,2019,39,"",85,"",39
E01007110,2,2019,24,"[0,10)",0,"[0,15)",24
E01007110,2,2019,37,"[0,10)",5,"[0,15)",37
E01007110,2,2019,51,"[10,15)",10,"[0,15)",51
E01007110,2,2019,48,"[15,20)",15,"[15,25]",48
E01007110,2,2019,24,"[20,25]",20,"[15,25]",24
E01007110,2,2019,46,"[20,25]",25,"[15,25]",46
E01007110,2,2019,48,"",30,"",48
E01007110,2,2019,40,"",35,"",40
E01007110,2,2019,40,"",40,"",40
E01007110,2,2019,59,"",45,"",59
E01007110,2,2019,68,"",50,"",68
E01007110,2,2019,52,"",55,"",52
E01007110,2,2019,71,"",60,"",71
E01007110,2,2019,51,"",65,"",51
E01007110,2,2019,59,"",70,"",59
E01007110,2,2019,45,"",75,"",45
E01007110,2,2019,35,"",80,"",35
E01007110,2,2019,24,"",85,"",24
E01007111,2,2019,34,"[0,10)",0,"[0,15)",34
E01007111,2,2019,43,"[0,10)",5,"[0,15)",43
E01007111,2,2019,47,"[10,15)",10,"[0,15)",47
E01007111,2,2019,48,"[15,20)",15,"[15,25]",48
E01007111,2,2019,29,"[20,25]",20,"[15,25]",29
E01007111,2,2019,33,"[20,25]",25,"[15,25]",33
E01007111,2,2019,33,"",30,"",33
E01007111,2,2019,49,"",35,"",49
E01007111,2,2019,46,"",40,"",46
E01007111,2,2019,56,"",45,"",56
E01007111,2,2019,63,"",50,"",63
E01007111,2,2019,70,"",55,"",70
E01007111,2,2019,55,"",60,"",55
E01007111,2,2019,51,"",65,"",51
E01007111,2,2019,51,"",70,"",51
E01007111,2,2019,30,"",75,"",30
E01007111,2,2019,28,"",80,"",28
E01007111,2,2019,16,"",85,"",16
E01007112,2,2019,44,"[0,10)",0,"[0,15)",44
E01007112,2,2019,49,"[0,10)",5,"[0,15)",49
E01007112,2,2019,48,"[10,15)",10,"[0,15)",48
E01007112,2,2019,47,"[15,20)",15,"[15,25]",47
E01007112,2,2019,38,"[20,25]",20,"[15,25]",38
E01007112,2,2019,37,"[20,25]",25,"[15,25]",37
E01007112,2,2019,39,"",30,"",39
E01007112,2,2019,59,"",35,"",59
E01007112,2,2019,52,"",40,"",52
E01007112,2,2019,58,"",45,"",58
E01007112,2,2019,64,"",50,"",64
E01007112,2,2019,47,"",55,"",47
E01007112,2,2019,36,"",60,"",36
E01007112,2,2019,40,"",65,"",40
E01007112,2,2019,44,"",70,"",44
E01007112,2,2019,38,"",75,"",38
E01007112,2,2019,30,"",80,"",30
E01007112,2,2019,29,"",85,"",29
E01007113,2,2019,29,"[0,10)",0,"[0,15)",29
E01007113,2,2019,41,"[0,10)",5,"[0,15)",41
E01007113,2,2019,49,"[10,15)",10,"[0,15)",49
E01007113,2,2019,29,"[15,20)",15,"[15,25]",29
E01007113,2,2019,35,"[20,25]",20,"[15,25]",35
E01007113,2,2019,24,"[20,25]",25,"[15,25]",24
E01007113,2,2019,26,"",30,"",26
E01007113,2,2019,32,"",35,"",32
E01007113,2,2019,37,"",40,"",37
E01007113,2,2019,47,"",45,"",47
E01007113,2,2019,58,"",50,"",58
E01007113,2,2019,54,"",55,"",54
E01007113,2,2019,46,"",60,"",46
E01007113,2,2019,52,"",65,"",52
E01007113,2,2019,47,"",70,"",47
E01007113,2,2019,22,"",75,"",22
E01007113,2,2019,21,"",80,"",21
E01007113,2,2019,28,"",85,"",28
E01007114,2,2019,42,"[0,10)",0,"[0,15)",42
E01007114,2,2019,73,"[0,10)",5,"[0,15)",73
E01007114,2,2019,45,"[10,15)",10,"[0,15)",45
E01007114,2,2019,26,"[15,20)",15,"[15,25]",26
E01007114,2,2019,41,"[20,25]",20,"[15,25]",41
E01007114,2,2019,44,"[20,25]",25,"[15,25]",44
E01007114,2,2019,67,"",30,"",67
E01007114,2,2019,43,"",35,"",43
E01007114,2,2019,51,"",40,"",51
E01007114,2,2019,52,"",45,"",52
E01007114,2,2019,69,"",50,"",69
E01007114,2,2019,66,"",55,"",66
E01007114,2,2019,25,"",60,"",25
E01007114,2,2019,36,"",65,"",36
E01007114,2,2019,32,"",70,"",32
E01007114,2,2019,24,"",75,"",24
E01007114,2,2019,8,"",80,"",8
E01007114,2,2019,13,"",85,"",13
E01007115,2,2019,53,"[0,10)",0,"[0,15)",53
E01007115,2,2019,57,"[0,10)",5,"[0,15)",57
E01007115,2,2019,43,"[10,15)",10,"[0,15)",43
E01007115,2,2019,43,"[15,20)",15,"[15,25]",43
E01007115,2,2019,24,"[20,25]",20,"[15,25]",24
E01007115,2,2019,37,"[20,25]",25,"[15,25]",37
E01007115,2,2019,42,"",30,"",42
E01007115,2,2019,57,"",35,"",57
E01007115,2,2019,72,"",40,"",72
E01007115,2,2019,64,"",45,"",64
E01007115,2,2019,63,"",50,"",63
E01007115,2,2019,53,"",55,"",53
E01007115,2,2019,58,"",60,"",58
E01007115,2,2019,37,"",65,"",37
E01007115,2,2019,42,"",70,"",42
E01007115,2,2019,41,"",75,"",41
E01007115,2,2019,28,"",80,"",28
E01007115,2,2019,20,"",85,"",20
E01007116,2,2019,43,"[0,10)",0,"[0,15)",43
E01007116,2,2019,48,"[0,10)",5,"[0,15)",48
E01007116,2,2019,39,"[10,15)",10,"[0,15)",39
E01007116,2,2019,43,"[15,20)",15,"[15,25]",43
E01007116,2,2019,29,"[20,25]",20,"[15,25]",29
E01007116,2,2019,58,"[20,25]",25,"[15,25]",58
E01007116,2,2019,33,"",30,"",33
E01007116,2,2019,58,"",35,"",58
E01007116,2,2019,49,"",40,"",49
E01007116,2,2019,47,"",45,"",47
E01007116,2,2019,40,"",50,"",40
E01007116,2,2019,56,"",55,"",56
E01007116,2,2019,65,"",60,"",65
E01007116,2,2019,29,"",65,"",29
E01007116,2,2019,43,"",70,"",43
E01007116,2,2019,39,"",75,"",39
E01007116,2,2019,45,"",80,"",45
E01007116,2,2019,35,"",85,"",35
E01007117,2,2019,56,"[0,10)",0,"[0,15)",56
E01007117,2,2019,47,"[0,10)",5,"[0,15)",47
E01007117,2,2019,38,"[10,15)",10,"[0,15)",38
E01007117,2,2019,54,"[15,20)",15,"[15,25]",54
E01007117,2,2019,45,"[20,25]",20,"[15,25]",45
E01007117,2,2019,34,"[20,25]",25,"[15,25]",34
E01007117,2,2019,63,"",30,"",63
E01007117,2,2019,52,"",35,"",52
E01007117,2,2019,40,"",40,"",40
E01007117,2,2019,58,"",45,"",58
E01007117,2,2019,100,"",50,"",100
E01007117,2,2019,65,"",55,"",65
E01007117,2,2019,51,"",60,"",51
E01007117,2,2019,42,"",65,"",42
E01007117,2,2019,61,"",70,"",61
E01007117,2,2019,19,"",75,"",19
E01007117,2,2019,17,"",80,"",17
E01007117,2,2019,18,"",85,"",18
E01007118,2,2019,35,"[0,10)",0,"[0,15)",35
E01007118,2,2019,63,"[0,10)",5,"[0,15)",63
